,glofasStation,placeCode
1151,no_station,PH103523000
1152,no_station,PH104201000
1153,no_station,PH104202000
1154,no_station,PH104203000
1155,no_station,PH104204000
1156,no_station,PH104205000
1157,no_station,PH104206000
1158,no_station,PH104207000
1159,no_station,PH104208000
1160,no_station,PH104209000
1161,no_station,PH104210000
1162,no_station,PH104211000
1163,no_station,PH104212000
1164,no_station,PH104213000
1165,no_station,PH104214000
1166,no_station,PH104215000
1167,no_station,PH104216000
1168,no_station,PH112314000
1169,no_station,PH112315000
1170,no_station,PH112317000
1171,no_station,PH126502000
1172,no_station,PH140115000
1173,no_station,PH112318000
1174,no_station,PH112319000
1175,no_station,PH112322000
1176,no_station,PH140116000
1177,no_station,PH112323000
1178,no_station,PH112324000
1179,no_station,PH112401000
1180,no_station,PH112402000
1181,no_station,PH112403000
1182,no_station,PH112404000
1183,no_station,PH112406000
1184,no_station,PH112407000
1185,no_station,PH112408000
1186,no_station,PH133902000
1187,no_station,PH112410000
1188,G4945,PH118207000
1189,no_station,PH133903000
1190,G4945,PH118208000
1191,G4945,PH118209000
1192,no_station,PH133904000
1193,G1970,PH124703000
1194,no_station,PH124704000
1195,no_station,PH133909000
1196,no_station,PH124705000
1197,no_station,PH124706000
1198,no_station,PH124707000
1199,G1970,PH124708000
1200,no_station,PH124709000
1201,no_station,PH140102000
1202,no_station,PH124710000
1203,no_station,PH140103000
1204,G1969,PH124711000
1205,G1970,PH124712000
1206,no_station,PH124713000
1207,no_station,PH124714000
1208,no_station,PH124715000
1209,no_station,PH124716000
1210,no_station,PH124717000
1211,no_station,PH124718000
1212,no_station,PH140104000
1213,no_station,PH140105000
1214,no_station,PH126302000
1215,no_station,PH126303000
1216,no_station,PH140117000
1217,no_station,PH126306000
1218,no_station,PH126311000
1219,no_station,PH126312000
1220,no_station,PH126313000
1221,no_station,PH126314000
1222,no_station,PH126317000
1223,no_station,PH140118000
1224,no_station,PH126503000
1225,no_station,PH126504000
1226,no_station,PH126505000
1227,no_station,PH126506000
1228,no_station,PH126507000
1229,no_station,PH126508000
1230,no_station,PH126509000
1231,no_station,PH126510000
1232,no_station,PH126511000
1233,no_station,PH126512000
1234,no_station,PH128001000
1235,no_station,PH128002000
1236,no_station,PH128003000
1237,no_station,PH128004000
1238,no_station,PH128005000
1239,no_station,PH128006000
1240,no_station,PH128007000
1241,G1969,PH129804000
1242,no_station,PH133901000
1243,no_station,PH133905000
1244,no_station,PH133906000
1245,no_station,PH133907000
1246,no_station,PH140106000
1247,no_station,PH140107000
1248,no_station,PH133908000
1249,no_station,PH133910000
1250,no_station,PH133911000
1251,no_station,PH133912000
1252,no_station,PH133913000
1253,no_station,PH133914000
1254,no_station,PH140109000
1255,no_station,PH137401000
1256,no_station,PH137402000
1257,no_station,PH137403000
1258,no_station,PH137404000
1259,no_station,PH137405000
1260,no_station,PH137501000
1261,no_station,PH137502000
1262,no_station,PH137503000
1263,no_station,PH137504000
1264,no_station,PH137601000
1265,no_station,PH137602000
1266,no_station,PH137603000
1267,no_station,PH137604000
1268,no_station,PH137605000
1269,no_station,PH137606000
1270,no_station,PH137607000
1271,no_station,PH140101000
1272,no_station,PH140108000
1273,no_station,PH140110000
1274,no_station,PH140111000
1275,no_station,PH140112000
1276,no_station,PH140113000
1277,no_station,PH140119000
1278,no_station,PH140120000
1279,no_station,PH140121000
1280,no_station,PH140122000
1281,no_station,PH140123000
1282,no_station,PH140124000
1283,no_station,PH140126000
1284,no_station,PH141108000
1285,no_station,PH140127000
1286,no_station,PH141112000
1287,no_station,PH141113000
1288,no_station,PH141101000
1289,no_station,PH153836000
1290,no_station,PH141102000
1291,no_station,PH141103000
1292,no_station,PH141104000
1293,no_station,PH141105000
1294,no_station,PH141109000
1295,no_station,PH141106000
1296,no_station,PH142702000
1297,no_station,PH141114000
1298,no_station,PH141110000
1299,no_station,PH141111000
1300,no_station,PH142703000
1301,no_station,PH142704000
1302,G5368,PH160210000
1303,G5368,PH160211000
1304,no_station,PH142707000
1305,no_station,PH142701000
1306,no_station,PH142705000
1307,no_station,PH142706000
1308,no_station,PH142708000
1309,no_station,PH143215000
1310,no_station,PH144401000
1311,no_station,PH143206000
1312,no_station,PH143208000
1313,G5368,PH160212000
1314,no_station,PH143209000
1315,no_station,PH166711000
1316,no_station,PH166714000
1317,no_station,PH166715000
1318,no_station,PH166716000
1319,no_station,PH166717000
1320,no_station,PH144409000
1321,no_station,PH166718000
1322,no_station,PH166719000
1323,no_station,PH166720000
1324,no_station,PH166721000
1325,no_station,PH144404000
1326,no_station,PH144405000
1327,no_station,PH144402000
1328,no_station,PH144403000
1329,no_station,PH150706000
1330,no_station,PH148101000
1331,no_station,PH148102000
1332,no_station,PH148103000
1333,no_station,PH166722000
1334,no_station,PH166723000
1335,no_station,PH166724000
1336,no_station,PH166725000
1337,no_station,PH175319000
1338,no_station,PH153820000
1339,no_station,PH144406000
1340,no_station,PH144407000
1341,no_station,PH175904000
1342,no_station,PH144410000
1343,no_station,PH148107000
1344,no_station,PH150702000
1345,no_station,PH150703000
1346,no_station,PH150704000
1347,no_station,PH150705000
1348,no_station,PH148104000
1349,no_station,PH150707000
1350,no_station,PH150708000
1351,no_station,PH150709000
1352,no_station,PH150710000
1353,no_station,PH150711000
1354,no_station,PH150712000
1355,no_station,PH150713000
1356,no_station,PH166727000
1357,no_station,PH166801000
1358,no_station,PH166802000
1359,no_station,PH166803000
1360,no_station,PH166804000
1361,no_station,PH166805000
1362,no_station,PH166806000
1363,no_station,PH166807000
1364,no_station,PH166808000
1365,no_station,PH166809000
1366,no_station,PH166810000
1367,no_station,PH166811000
1368,no_station,PH166812000
1369,no_station,PH166813000
1370,no_station,PH166814000
1371,no_station,PH166815000
1372,no_station,PH184506000
1373,no_station,PH148105000
1374,no_station,PH148106000
1375,no_station,PH175205000
1376,no_station,PH175206000
1377,no_station,PH175207000
1378,no_station,PH175208000
1379,no_station,PH175209000
1380,no_station,PH175210000
1381,no_station,PH153601000
1382,no_station,PH153602000
1383,no_station,PH153603000
1384,no_station,PH175211000
1385,no_station,PH175212000
1386,no_station,PH175213000
1387,no_station,PH175214000
1388,no_station,PH175215000
1389,no_station,PH175301000
1390,no_station,PH175302000
1391,no_station,PH175303000
1392,no_station,PH175304000
1393,no_station,PH175305000
1394,no_station,PH175306000
1395,no_station,PH175307000
1396,no_station,PH175308000
1397,no_station,PH175309000
1398,no_station,PH175310000
1399,no_station,PH175311000
1400,no_station,PH175312000
1401,no_station,PH175313000
1402,no_station,PH175314000
1403,no_station,PH175315000
1404,no_station,PH175316000
1405,no_station,PH175317000
1406,no_station,PH175318000
1407,no_station,PH153604000
1408,no_station,PH175320000
1409,no_station,PH153605000
1410,no_station,PH175321000
1411,no_station,PH175322000
1412,no_station,PH175323000
1413,no_station,PH175324000
1414,no_station,PH175901000
1415,no_station,PH175902000
1416,no_station,PH175903000
1417,no_station,PH153606000
1418,no_station,PH153607000
1419,no_station,PH175905000
1420,no_station,PH175906000
1421,no_station,PH175907000
1422,no_station,PH175908000
1423,no_station,PH175909000
1424,no_station,PH175910000
1425,no_station,PH175911000
1426,no_station,PH175912000
1427,no_station,PH175913000
1428,no_station,PH175914000
1429,no_station,PH175915000
1430,no_station,PH175916000
1431,no_station,PH175917000
1432,no_station,PH184501000
1433,no_station,PH184502000
1434,no_station,PH184503000
1435,no_station,PH184504000
1436,no_station,PH184505000
1437,no_station,PH153609000
1438,no_station,PH153622000
1439,no_station,PH153610000
1440,no_station,PH153623000
1441,no_station,PH153611000
1442,no_station,PH153640000
1443,no_station,PH153612000
1444,no_station,PH153613000
1445,no_station,PH153614000
1446,no_station,PH153615000
1447,no_station,PH153616000
1448,no_station,PH153617000
1449,no_station,PH153641000
1450,no_station,PH153801000
1451,no_station,PH153618000
1452,no_station,PH153619000
1453,no_station,PH153620000
1454,no_station,PH184507000
1455,no_station,PH184508000
1456,no_station,PH184509000
1457,no_station,PH184510000
1458,no_station,PH184511000
1459,no_station,PH184512000
1460,no_station,PH184513000
1461,no_station,PH184514000
1462,no_station,PH184515000
1463,no_station,PH184516000
1464,no_station,PH153821000
1465,no_station,PH153621000
1466,no_station,PH184611000
1467,no_station,PH184612000
1468,no_station,PH184613000
1469,no_station,PH184614000
1470,no_station,PH184615000
1471,no_station,PH153823000
1472,no_station,PH153824000
1473,no_station,PH153624000
1474,G5368,PH160208000
1475,G5368,PH160209000
1476,no_station,PH153625000
1477,no_station,PH175203000
1478,no_station,PH175204000
1479,no_station,PH153626000
1480,no_station,PH153627000
1481,no_station,PH153806000
1482,G1969,PH153807000
1483,no_station,PH184610000
1484,no_station,PH153628000
1485,no_station,PH153629000
1486,no_station,PH153630000
1487,no_station,PH153631000
1488,no_station,PH153632000
1489,no_station,PH153633000
1490,no_station,PH153634000
1491,no_station,PH153635000
1492,no_station,PH153636000
1493,no_station,PH153637000
1494,no_station,PH153638000
1495,no_station,PH153639000
1496,no_station,PH153802000
1497,no_station,PH153803000
1498,no_station,PH153808000
1499,no_station,PH153805000
1500,no_station,PH153809000
1501,G1970,PH153810000
1502,no_station,PH153811000
1503,G1969,PH153812000
1504,no_station,PH153813000
1505,G1969,PH153814000
1506,no_station,PH153815000
1507,no_station,PH153816000
1508,no_station,PH153817000
1509,no_station,PH153819000
1510,no_station,PH153818000
1511,G1970,PH153822000
1512,no_station,PH153825000
1513,no_station,PH153826000
1514,no_station,PH153828000
1515,no_station,PH153829000
1516,no_station,PH153830000
1517,no_station,PH153831000
1518,no_station,PH153832000
1519,no_station,PH153833000
1520,G1969,PH153834000
1521,no_station,PH153835000
1522,no_station,PH153837000
1523,no_station,PH156601000
1524,no_station,PH156602000
1525,no_station,PH156603000
1526,no_station,PH156604000
1527,no_station,PH156605000
1528,no_station,PH156606000
1529,no_station,PH156607000
1530,no_station,PH156608000
1531,no_station,PH156609000
1532,no_station,PH156610000
1533,no_station,PH156611000
1534,no_station,PH156612000
1535,no_station,PH156613000
1536,no_station,PH156614000
1537,no_station,PH156615000
1538,no_station,PH156616000
1539,no_station,PH156617000
1540,no_station,PH156618000
1541,no_station,PH156619000
1542,no_station,PH157001000
1543,no_station,PH157002000
1544,no_station,PH157003000
1545,no_station,PH157004000
1546,no_station,PH157005000
1547,no_station,PH157006000
1548,no_station,PH157007000
1549,no_station,PH157008000
1550,no_station,PH157009000
1551,no_station,PH157010000
1552,no_station,PH157011000
1553,G5368,PH160201000
1554,G5368,PH160202000
1555,G5368,PH160203000
1556,G5368,PH160204000
1557,G5368,PH160205000
1558,G5368,PH160206000
1559,G5368,PH160207000
1560,G5368,PH160301000
1561,G4945,PH160302000
1562,G5368,PH160303000
1563,G4945,PH160304000
1564,G4945,PH160305000
1565,G5368,PH160306000
1566,G4945,PH160307000
1567,G4945,PH160308000
1568,G5368,PH160309000
1569,G4945,PH160310000
1570,G4945,PH160311000
1571,G4945,PH160312000
1572,G4945,PH160313000
1573,G5368,PH160314000
1574,no_station,PH166701000
1575,no_station,PH166702000
1576,no_station,PH166704000
1577,no_station,PH166706000
1578,no_station,PH166707000
1579,no_station,PH166708000
1580,no_station,PH166710000
1581,no_station,PH166816000
1582,no_station,PH166817000
1583,no_station,PH166818000
1584,no_station,PH166819000
1585,no_station,PH168501000
1586,no_station,PH168502000
1587,no_station,PH168503000
1588,no_station,PH168504000
1589,no_station,PH168505000
1590,no_station,PH168506000
1591,no_station,PH168507000
1592,no_station,PH174001000
1593,no_station,PH174002000
1594,no_station,PH174003000
1595,no_station,PH174004000
1596,no_station,PH174005000
1597,no_station,PH174006000
1598,no_station,PH175101000
1599,no_station,PH175102000
1600,no_station,PH175103000
1601,no_station,PH175104000
1602,no_station,PH175105000
1603,no_station,PH175106000
1604,no_station,PH175107000
1605,no_station,PH175108000
1606,no_station,PH175109000
1607,no_station,PH175110000
1608,no_station,PH175111000
1609,no_station,PH175201000
1610,no_station,PH175202000
1611,no_station,PH184517000
1612,no_station,PH184518000
1613,no_station,PH184519000
1614,no_station,PH184520000
1615,no_station,PH184521000
1616,no_station,PH184522000
1617,no_station,PH184523000
1618,no_station,PH184524000
1619,no_station,PH184525000
1620,no_station,PH184526000
1621,no_station,PH184527000
1622,no_station,PH184528000
1623,no_station,PH184529000
1624,no_station,PH184530000
1625,no_station,PH184531000
1626,no_station,PH184532000
1627,no_station,PH184601000
1628,no_station,PH184602000
1629,no_station,PH184603000
1630,no_station,PH184604000
1631,no_station,PH184605000
1632,no_station,PH184606000
1633,no_station,PH184607000
1634,no_station,PH184608000
1635,no_station,PH184609000
1636,no_station,PH184616000
1637,no_station,PH184617000
1638,no_station,PH184618000
1639,no_station,PH184619000
1640,no_station,PH184620000
1641,no_station,PH184621000
1642,no_station,PH184622000
1643,no_station,PH184623000
1644,no_station,PH184624000
1645,no_station,PH184625000
1646,no_station,PH012806000
